2436802, 2.8500
2441116, 2.8600
2445430, 2.8700
2449744, 2.8800
2453939, 2.8900
2458134, 2.9000
2462329, 2.9100
2466524, 2.9200
2470719, 2.9300
2474914, 2.9400
2479109, 2.9500
2483304, 2.9600
2487499, 2.9700
2491694, 2.9800
2495889, 2.9900
2500084, 3.0000
2504279, 3.0100
2508474, 3.0200
2512669, 3.0300
2516864, 3.0400
2520950, 3.0500
2525036, 3.0600
2529122, 3.0700
2533208, 3.0800
2537294, 3.0900
2541380, 3.1000
2545466, 3.1100
2549552, 3.1200
2553638, 3.1300
2557724, 3.1400
2561810, 3.1500
2565896, 3.1600
2569982, 3.1700
2574068, 3.1800
2578154, 3.1900
2582240, 3.2000
2586225, 3.2100
2590210, 3.2200
2594195, 3.2300
2598180, 3.2400
2602165, 3.2500
2606150, 3.2600
2610135, 3.2700
2614120, 3.2800
2618105, 3.2900
2622090, 3.3000
2626075, 3.3100
2630060, 3.3200
2634045, 3.3300
2638030, 3.3400
2642015, 3.3500
2646000, 3.3600
2649891, 3.3700
2653782, 3.3800
2657673, 3.3900
2661564, 3.4000
2665455, 3.4100
2669346, 3.4200
2673237, 3.4300
2677128, 3.4400
2681019, 3.4500
2684910, 3.4600
2688801, 3.4700
2692692, 3.4800
2696583, 3.4900
2700474, 3.5000
2704365, 3.5100
2708256, 3.5200
2712060, 3.5300
2715864, 3.5400
2719668, 3.5500
2723472, 3.5600
2727276, 3.5700
2731080, 3.5800
2734884, 3.5900
2738688, 3.6000
2742492, 3.6100
2746296, 3.6200
2750100, 3.6300
2753904, 3.6400
2757708, 3.6500
2761512, 3.6600
2765316, 3.6700
2769120, 3.6800
2772842, 3.6900
2776564, 3.7000
2780286, 3.7100
2784008, 3.7200
2787730, 3.7300
2791452, 3.7400
2795174, 3.7500
2798896, 3.7600
2802618, 3.7700
2806340, 3.7800
2810062, 3.7900
2813784, 3.8000
2817506, 3.8100
2821228, 3.8200
2824950, 3.8300
2828672, 3.8400
2832317, 3.8500
2835962, 3.8600
2839607, 3.8700
2843252, 3.8800
2846897, 3.8900
2850542, 3.9000
2854187, 3.9100
2857832, 3.9200
2861477, 3.9300
2865122, 3.9400
2868767, 3.9500
2872412, 3.9600
2876057, 3.9700
2879702, 3.9800
2883347, 3.9900
2886992, 4.0000
2890565, 4.0100
2894138, 4.0200
2897711, 4.0300
2901284, 4.0400
2904857, 4.0500
2908430, 4.0600
2912003, 4.0700
2915576, 4.0800
2919149, 4.0900
2922722, 4.1000
2926295, 4.1100
2929868, 4.1200
2933441, 4.1300
2937014, 4.1400
2940587, 4.1500
2944160, 4.1600
2947665, 4.1700
2951170, 4.1800
2954675, 4.1900
2958180, 4.2000
2961685, 4.2100
2965190, 4.2200
2968695, 4.2300
2972200, 4.2400
2975705, 4.2500
2979210, 4.2600
2982715, 4.2700
2986220, 4.2800
2989725, 4.2900
2993230, 4.3000
2996735, 4.3100
3000240, 4.3200
3003681, 4.3300
3007122, 4.3400
3010563, 4.3500
3014004, 4.3600
3017445, 4.3700
3020886, 4.3800
3024327, 4.3900
3027768, 4.4000
3031209, 4.4100
3034650, 4.4200
3038091, 4.4300
3041532, 4.4400
3044973, 4.4500
3048414, 4.4600
3051855, 4.4700
3055296, 4.4800
3058676, 4.4900
3062056, 4.5000
3065436, 4.5100
3068816, 4.5200
3072196, 4.5300
3075576, 4.5400
3078956, 4.5500
3082336, 4.5600
3085716, 4.5700
3089096, 4.5800
3092476, 4.5900
3095856, 4.6000
3099236, 4.6100
3102616, 4.6200
3105996, 4.6300
3109376, 4.6400
3112698, 4.6500
3116020, 4.6600
3119342, 4.6700
3122664, 4.6800
3125986, 4.6900
3129308, 4.7000
3132630, 4.7100
3135952, 4.7200
3139274, 4.7300
3142596, 4.7400
3145918, 4.7500
3149240, 4.7600
3152562, 4.7700
3155884, 4.7800
3159206, 4.7900
3162528, 4.8000
3165795, 4.8100
3169062, 4.8200
3172329, 4.8300
3175596, 4.8400
3178863, 4.8500
3182130, 4.8600
3185397, 4.8700
3188664, 4.8800
3191931, 4.8900
3195198, 4.9000
3198465, 4.9100
3201732, 4.9200
3204999, 4.9300
3208266, 4.9400
3211533, 4.9500
3214800, 4.9600
3218015, 4.9700
3221230, 4.9800
3224445, 4.9900
3227660, 5.0000
3230875, 5.0100
3234090, 5.0200
3237305, 5.0300
3240520, 5.0400
3243735, 5.0500
3246950, 5.0600
3250165, 5.0700
3253380, 5.0800
3256595, 5.0900
3259810, 5.1000
3263025, 5.1100
3266240, 5.1200
3269405, 5.1300
3272570, 5.1400
3275735, 5.1500
3278900, 5.1600
3282065, 5.1700
3285230, 5.1800
3288395, 5.1900
3291560, 5.2000
3294725, 5.2100
3297890, 5.2200
3301055, 5.2300
3304220, 5.2400
3307385, 5.2500
3310550, 5.2600
3313715, 5.2700
3316880, 5.2800
3319997, 5.2900
3323114, 5.3000
3326231, 5.3100
3329348, 5.3200
3332465, 5.3300
3335582, 5.3400
3338699, 5.3500
3341816, 5.3600
3344933, 5.3700
3348050, 5.3800
3351167, 5.3900
3354284, 5.4000
3357401, 5.4100
3360518, 5.4200
3363635, 5.4300
3366752, 5.4400
3369824, 5.4500
3372896, 5.4600
3375968, 5.4700
3379040, 5.4800
3382112, 5.4900
3385184, 5.5000
3388256, 5.5100
3391328, 5.5200
3394400, 5.5300
3397472, 5.5400
3400544, 5.5500
3403616, 5.5600
3406688, 5.5700
3409760, 5.5800
3412832, 5.5900
3415904, 5.6000
3418932, 5.6100
3421960, 5.6200
3424988, 5.6300
3428016, 5.6400
3431044, 5.6500
3434072, 5.6600
3437100, 5.6700
3440128, 5.6800
3443156, 5.6900
3446184, 5.7000
3449212, 5.7100
3452240, 5.7200
3455268, 5.7300
3458296, 5.7400
3461324, 5.7500
3464352, 5.7600
3467338, 5.7700
3470324, 5.7800
3473310, 5.7900
3476296, 5.8000
3479282, 5.8100
3482268, 5.8200
3485254, 5.8300
3488240, 5.8400
3491226, 5.8500
3494212, 5.8600
3497198, 5.8700
3500184, 5.8800
3503170, 5.8900
3506156, 5.9000
3509142, 5.9100
3512128, 5.9200
3515074, 5.9300
3518020, 5.9400
3520966, 5.9500
3523912, 5.9600
3526858, 5.9700
3529804, 5.9800
3532750, 5.9900
3535696, 6.0000
3538642, 6.0100
3541588, 6.0200
3544534, 6.0300
3547480, 6.0400
3550426, 6.0500
3553372, 6.0600
3556318, 6.0700
3559264, 6.0800
3562172, 6.0900
3565080, 6.1000
3567988, 6.1100
3570896, 6.1200
3573804, 6.1300
3576712, 6.1400
3579620, 6.1500
3582528, 6.1600
3585436, 6.1700
3588344, 6.1800
3591252, 6.1900
3594160, 6.2000
3597068, 6.2100
3599976, 6.2200
3602884, 6.2300
3605792, 6.2400
3608663, 6.2500
3611534, 6.2600
3614405, 6.2700
3617276, 6.2800
3620147, 6.2900
3623018, 6.3000
3625889, 6.3100
3628760, 6.3200
3631631, 6.3300
3634502, 6.3401
3637373, 6.3501
3640244, 6.3601
3643115, 6.3701
3645986, 6.3801
3648857, 6.3901
3651728, 6.4001
3654563, 6.4101
3657398, 6.4201
3660233, 6.4301
3663068, 6.4401
3665903, 6.4501
3668738, 6.4601
3671573, 6.4701
3674408, 6.4801
3677243, 6.4901
3680078, 6.5001
3682913, 6.5101
3685748, 6.5201
3688583, 6.5301
3691418, 6.5401
3694253, 6.5501
3697088, 6.5601
3699889, 6.5701
3702690, 6.5801
3705491, 6.5901
3708292, 6.6001
3711093, 6.6101
3713894, 6.6201
3716695, 6.6301
3719496, 6.6401
3722297, 6.6501
3725098, 6.6601
3727899, 6.6701
3730700, 6.6801
3733501, 6.6901
3736302, 6.7001
3739103, 6.7101
3741904, 6.7201
3744672, 6.7301
3747440, 6.7401
3750208, 6.7501
3752976, 6.7601
3755744, 6.7701
3758512, 6.7801
3761280, 6.7901
3764048, 6.8001
3766816, 6.8101
3769584, 6.8201
3772352, 6.8301
3775120, 6.8401
3777888, 6.8501
3780656, 6.8601
3783424, 6.8701
3786192, 6.8801
3788927, 6.8901
3791662, 6.9001
3794397, 6.9101
3797132, 6.9201
3799867, 6.9301
3802602, 6.9401
3805337, 6.9501
3808072, 6.9601
3810807, 6.9701
3813542, 6.9801
3816277, 6.9901
3819012, 7.0001
3821747, 7.0101
3824482, 7.0201
3827217, 7.0301
3829952, 7.0401
3832657, 7.0501
3835362, 7.0601
3838067, 7.0701
3840772, 7.0801
3843477, 7.0901
3846182, 7.1001
3848887, 7.1101
3851592, 7.1201
3854297, 7.1301
3857002, 7.1401
3859707, 7.1501
3862412, 7.1601
3865117, 7.1701
3867822, 7.1801
3870527, 7.1901
3873232, 7.2001
3875907, 7.2101
3878582, 7.2201
3881257, 7.2301
3883932, 7.2401
3886607, 7.2501
3889282, 7.2601
3891957, 7.2701
3894632, 7.2801
3897307, 7.2901
3899982, 7.3001
3902657, 7.3101
3905332, 7.3201
3908007, 7.3301
3910682, 7.3401
